time,sum_value,count_value,volatility
2023-05-04,0.00018972897256425467,406,0.000683602764992979
2023-05-05,0.00017035993070093014,421,0.000636125315753018
2023-05-08,0.0001286219991216201,424,0.0005507756090398837
2023-05-09,0.00012388536710368448,436,0.0005330485439786966
2023-05-10,0.00011903211950461301,437,0.0005219048886772392
2023-05-11,8.465169644908127e-05,416,0.00045109827634970645
2023-05-12,0.0001285720187537814,417,0.0005552712706973286
2023-05-15,7.679645554886576e-05,422,0.00042659362648041324
2023-05-16,8.744795585030108e-05,401,0.0004669846923278977
2023-05-17,9.430678137259876e-05,412,0.00047843490130618715
2023-05-18,0.00012822598729530038,412,0.0005578782344769836
2023-05-19,0.00013045473256518002,409,0.0005647656384029871
2023-05-22,8.082161762631696e-05,402,0.00044838465636712533
2023-05-23,0.00011912080267146998,403,0.0005436774027780526
2023-05-24,0.0001414131980107025,431,0.0005728043887526105
2023-05-25,0.0001827523223834371,413,0.0006652064115262894
